Name;Koords;Passierbarkeit;cloak_unuseable;warpdrive_leak;lss_malfunction;no_spacecraft_count;dubious_spacecraft_count;no_subspace_lines;lss_blockade;nfs_malfunction_cooldown;shield_malfunction;reactor_leak;eps_leak;hit_chance_interference;evade_chance_interference;energy_weapon_buff;energy_weapon_nerf;regeneration_chance;x;y
Aquilastrudel;57|2;Nebel passierbar;;;;;;;;;;;;;;;;;57;2
Aquilastrudel;57|3;Nebel passierbar;;;;;;;;;;;;;;;;;57;3
Aquilastrudel;57|4;Nebel unpassierbar;;;;;;;;;;;;;;;;;57;4
Aquilastrudel;57|5;Nebel passierbar;;;;;;;;;;;;;;;;;57;5
Aquilastrudel;57|6;Nebel passierbar;;;;;;;;;;;;;;;;;57;6
Aquilastrudel;57|7;Nebel passierbar;;;;;;;;;;;;;;;;;57;7
Aquilastrudel;57|8;Nebel unpassierbar;;;;;;;;;;;;;;;;;57;8
Aquilastrudel;57|9;Nebel passierbar;;;;;;;;;;;;;;;;;57;9
Aquilastrudel;58|1;Nebel passierbar;;;;;;;;;;;;;;;;;58;1
Aquilastrudel;58|10;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;10
Aquilastrudel;58|11;Nebel passierbar;;;;;;;;;;;;;;;;;58;11
Aquilastrudel;58|12;Nebel passierbar;;;;;;;;;;;;;;;;;58;12
Aquilastrudel;58|13;Nebel passierbar;;;;;;;;;;;;;;;;;58;13
Aquilastrudel;58|14;Nebel passierbar;;;;;;;;;1;;;;;1;;;58;14
Aquilastrudel;58|15;Nebel passierbar;;;;;;;;;1;;;;;1;;;58;15
Aquilastrudel;58|16;Nebel passierbar;;;;;;;;;;;;;;;;;58;16
Aquilastrudel;58|17;Nebel passierbar;;;;;;;;;;;;;;;;;58;17
Aquilastrudel;58|2;Nebel passierbar;;;;;;;;;;;;;;;;;58;2
Aquilastrudel;58|3;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;3
Aquilastrudel;58|4;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;4
Aquilastrudel;58|5;Nebel passierbar;;;;;;;;;;;;;;;;;58;5
Aquilastrudel;58|6;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;6
Aquilastrudel;58|7;Nebel unpassierbar;;;;;;;;;;;;;;;;;58;7
Aquilastrudel;58|8;Nebel passierbar;;;;;;;;;;;;;;;;;58;8
Aquilastrudel;58|9;Nebel passierbar;;;;;;;;;;;;;;;;;58;9
Aquilastrudel;59|1;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;1
Aquilastrudel;59|10;Nebel passierbar;;;;;;;;;;;;;;;;;59;10
Aquilastrudel;59|11;Nebel passierbar;;;;;;;;;;;;;;;;;59;11
Aquilastrudel;59|13;Nebel passierbar;;;;;;;;;1;;;;;1;;;59;13
Aquilastrudel;59|14;Nebel passierbar;;;;;;;;;;;;;;;;;59;14
Aquilastrudel;59|15;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;15
Aquilastrudel;59|16;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;16
Aquilastrudel;59|17;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;17
Aquilastrudel;59|18;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;18
Aquilastrudel;59|2;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;2
Aquilastrudel;59|3;Nebel passierbar;;;;;;;;;;;;;;;;;59;3
Aquilastrudel;59|4;Nebel passierbar;;;;;;;;;;;;;;;;;59;4
Aquilastrudel;59|5;Nebel passierbar;;;;;;;;;;;;;;;;;59;5
Aquilastrudel;59|6;Nebel unpassierbar;;;;;;;;;;;;;;;;;59;6
Aquilastrudel;59|7;Nebel passierbar;;;;;;;;;;;;;;;;;59;7
Aquilastrudel;59|8;Nebel passierbar;;;;;;;;;;;;;;;;;59;8
Aquilastrudel;59|9;Nebel passierbar;;;;;;;;;;;;;;;;;59;9
Aquilastrudel;60|1;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;1
Aquilastrudel;60|10;Nebel passierbar;;;;;;;;;;;;;;;;;60;10
Aquilastrudel;60|11;Nebel passierbar;;;;;;;;;;;;;;;;;60;11
Aquilastrudel;60|12;Nebel passierbar;;;;;;;;;;;;;;;;;60;12
Aquilastrudel;60|13;Nebel passierbar;;;;;;;;;;;;;;;;;60;13
Aquilastrudel;60|14;Nebel passierbar;;;;;;;;;;;;;;;;;60;14
Aquilastrudel;60|15;Nebel passierbar;;;;;;;;;;;;;;;;;60;15
Aquilastrudel;60|16;Nebel passierbar;;;;;;;;;;;;;;;;;60;16
Aquilastrudel;60|17;Nebel passierbar;1;;;;;;;;;;;;;;;;60;17
Aquilastrudel;60|2;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;2
Aquilastrudel;60|3;Nebel passierbar;;;;;;;;;;;;;;;;;60;3
Aquilastrudel;60|4;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;4
Aquilastrudel;60|5;Nebel unpassierbar;;;;;;;;;;;;;;;;;60;5
Aquilastrudel;60|6;Nebel passierbar;;;;;;;;;;;;;;;;;60;6
Aquilastrudel;60|7;Nebel passierbar;;;;;;;;;;;;;;;;;60;7
Aquilastrudel;60|8;Nebel passierbar;;;;;;;;;;;;;;;;;60;8
Aquilastrudel;61|1;Nebel unpassierbar;;;;;;;;;;;;;;;;;61;1
Aquilastrudel;61|12;Nebel passierbar;;;;;;;;;;;;;;;;;61;12
Aquilastrudel;61|13;Nebel passierbar;;;;;;;;;;;;;;;;;61;13
Aquilastrudel;61|14;Nebel passierbar;;;;;;;;;;;;;;;;;61;14
Aquilastrudel;61|15;Nebel passierbar;;;;;;;;;;;;;;;;;61;15
Aquilastrudel;61|16;Nebel passierbar;;;;;;;;;;;;;;;;;61;16
Aquilastrudel;61|17;Nebel passierbar;;;;;;;;;;;;;;;;;61;17
Aquilastrudel;61|2;Nebel unpassierbar;;;;;;;;;;;;;;;;;61;2
Aquilastrudel;61|3;Nebel passierbar;;;;;;;;;;;;;;;;;61;3
Aquilastrudel;61|4;Nebel passierbar;;;;;;;;;;;;;;;;;61;4
Aquilastrudel;61|5;Nebel passierbar;;;;;;;;;;;;;;;;;61;5
Aquilastrudel;61|6;Nebel passierbar;;;;;;;;;;;;;;;;;61;6
Aquilastrudel;62|1;Nebel passierbar;;;;;;;;;;;;;;;;;62;1
Aquilastrudel;62|16;Nebel passierbar;;;;;;;;;;;;;;;;;62;16
Aquilastrudel;62|17;Nebel passierbar;;;;;;;;;;;;;;;;;62;17
Aquilastrudel;62|2;Nebel passierbar;;;;;;;;;;;;;;;;;62;2
Aquilastrudel;62|3;Nebel passierbar;;;;;;;;;;;;;;;;;62;3
Aquilastrudel;62|4;Nebel passierbar;;;;;;;;;;;;;;;;;62;4
Arcturuswolke;45|25;Nebel passierbar;;;;;;;;;;;;;;;;;45;25
Arcturuswolke;45|26;Nebel passierbar;;;;;;;;;;;;;;;;;45;26
Arcturuswolke;46|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;46;25
Arcturuswolke;46|26;Nebel passierbar;;;;;;;;;;;;;;;;;46;26
Arcturuswolke;47|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;47;25
Arcturuswolke;47|26;Nebel passierbar;;;;;;;;;;;;;;;;;47;26
Arcturuswolke;48|25;Nebel unpassierbar;;;;;;;;;;;;;;;;;48;25
Arcturuswolke;48|26;Nebel passierbar;;;;;;;;;;;;;;;;;48;26
Arcturuswolke;49|25;Nebel passierbar;;;;;;;;;;;;;;;;;49;25
Arcturuswolke;49|26;Nebel passierbar;;;;;;;;;;;;;;;;;49;26
Argentumkaskade;10|7;Nebel passierbar;;;;;;;;;;;;;;;;;10;7
Argentumkaskade;10|8;Nebel passierbar;;;;;;;;;;;;;;;;;10;8
Argentumkaskade;10|9;Nebel passierbar;;;;;;;;;;;;;;;;;10;9
Argentumkaskade;11|7;Nebel passierbar;;;;;;;;;;;;;;;;;11;7
Argentumkaskade;11|8;Nebel passierbar;;;;;;;;;;;;;;;;;11;8
Argentumkaskade;11|9;Nebel passierbar;;;;;;;;;;;;;;;;;11;9
Argentumkaskade;9|8;Nebel passierbar;;;;;;;;;;;;;;;;;9;8
Argentumkaskade;9|9;Nebel passierbar;;;;;;;;;;;;;;;;;9;9
Argolis-Nebel;24|71;Nebel passierbar;;;;;;;;;;;;;;;;;24;71
Argolis-Nebel;25|70;Nebel passierbar;;;;;;;;;;;;;;;;;25;70
Argolis-Nebel;25|71;Nebel unpassierbar;;;;;;;;;;;;;;;;;25;71
Argolis-Nebel;25|72;Nebel passierbar;;;;;;;;;;;;;;;;;25;72
Argolis-Nebel;26|70;Nebel passierbar;;;;;;;;;;;;;;;;;26;70
Argolis-Nebel;26|71;Nebel unpassierbar;;;;;;;;;;;;;;;;;26;71
Argolis-Nebel;26|72;Nebel passierbar;;;;;;;;;;;;;;;;;26;72
Argolis-Nebel;27|70;Nebel passierbar;;;;;;;;;;;;;;;;;27;70
Argolis-Nebel;27|71;Nebel unpassierbar;;;;;;;;;;;;;;;;;27;71
Argolis-Nebel;27|72;Nebel passierbar;;;;;;;;;;;;;;;;;27;72
Assiniboiawolke;79|51;Nebel passierbar;;;;;;;;;;;;;;;;;79;51
Assiniboiawolke;79|52;Nebel passierbar;;;;;;;;;;;;;;;;;79;52
Assiniboiawolke;79|53;Nebel passierbar;;;;;;;;;;;;;;;;;79;53
Assiniboiawolke;80|51;Nebel passierbar;;;;;;;;;;;;;;;;;80;51
Assiniboiawolke;80|52;Nebel unpassierbar;;;;;;;;;;;;;;;;;80;52
Assiniboiawolke;80|53;Nebel unpassierbar;;;;;;;;;;;;;;;;;80;53
Assiniboiawolke;80|54;Nebel passierbar;;;;;;;;;;;;;;;;;80;54
Assiniboiawolke;81|51;Nebel passierbar;;;;;;;;;;;;;;;;;81;51
Assiniboiawolke;81|52;Nebel unpassierbar;;;;;;;;;;;;;;;;;81;52
Assiniboiawolke;81|53;Nebel passierbar;;;;;;;;;;;;;;;;;81;53
Assiniboiawolke;81|54;Nebel passierbar;;;;;;;;;;;;;;;;;81;54
Assiniboiawolke;82|51;Nebel passierbar;;;;;;;;;;;;;;;;;82;51
Assiniboiawolke;82|52;Nebel passierbar;;;;;;;;;;;;;;;;;82;52
Assiniboiawolke;82|53;Nebel passierbar;;;;;;;;;;;;;;;;;82;53
Assiniboiawolke;83|51;Nebel passierbar;;;;;;;;;;;;;;;;;83;51
Assiniboiawolke;83|52;Nebel passierbar;;;;;;;;;;;;;;;;;83;52
Astralnebel;13|49;Nebel passierbar;;;;;;;;;;;;;;;;;13;49
Astralnebel;13|50;Nebel unpassierbar;;;;;;;;;;;;;;;;;13;50
Astralnebel;13|51;Nebel passierbar;;;;;;;;;;;;;;;;;13;51
Astralnebel;14|49;Nebel passierbar;;;;;;;;;;;;;;;;;14;49
Astralnebel;14|50;Nebel unpassierbar;;;;;;;;;;;;;;;;;14;50
Astralnebel;14|51;Nebel passierbar;;;;;;;;;;;;;;;;;14;51
Astralnebel;15|49;Nebel passierbar;;;;;;;;;;;;;;;;;15;49
Astralnebel;15|50;Nebel passierbar;;;;;;;;;;;;;;;;;15;50
Ätherkaskade;10|47;Nebel passierbar;;;;;;;;;;;;;;;;;10;47
Ätherkaskade;10|48;Nebel passierbar;;;;;;;;;;;;;;;;;10;48
Ätherkaskade;7|47;Nebel passierbar;;;;;;;;;;;;;;;;;7;47
Ätherkaskade;7|48;Nebel passierbar;;;;;;;;;;;;;;;;;7;48
Ätherkaskade;8|47;Nebel passierbar;;;;;;;;;;;;;;;;;8;47
Ätherkaskade;8|48;Nebel passierbar;;;;;;;;;;;;;;;;;8;48
Ätherkaskade;8|49;Nebel passierbar;;;;;;;;;;;;;;;;;8;49
Ätherkaskade;9|47;Nebel passierbar;;;;;;;;;;;;;;;;;9;47
Ätherkaskade;9|48;Nebel unpassierbar;;;;;;;;;;;;;;;;;9;48
Ätherkaskade;9|49;Nebel passierbar;;;;;;;;;;;;;;;;;9;49
Auriganebel;102|40;Nebel passierbar;;;;;;;;;;;;;;;;;102;40
Auriganebel;102|41;Nebel passierbar;;;;;;;;;;;;;;;;;102;41
Auriganebel;103|40;Nebel passierbar;;;;;;;;;;;;;;;;;103;40
Auriganebel;103|41;Nebel passierbar;;;;;;;;;;;;;;;;;103;41
Auriganebel;103|42;Nebel passierbar;;;;;;;;;;;;;;;;;103;42
Auriganebel;103|47;Nebel passierbar;;;;;;;;;;;;;;;;;103;47
Auriganebel;103|48;Nebel passierbar;;;;;;;;;;;;;;;;;103;48
Auriganebel;104|40;Nebel passierbar;;;;;;;;;;;;;;;;;104;40
Auriganebel;104|41;Nebel passierbar;;;;;;;;;;;;;;;;;104;41
Auriganebel;104|42;Nebel passierbar;;;;;;;;;;;;;;;;;104;42
Auriganebel;104|43;Nebel passierbar;;;;;;;;;;;;;;;;;104;43
Auriganebel;104|44;Nebel passierbar;;;;;;;;;;;;;;;;;104;44
Auriganebel;104|47;Nebel passierbar;;;;;;;;;;;;;;;;;104;47
Auriganebel;104|48;Nebel passierbar;;;;;;;;;;;;;;;;;104;48
Auriganebel;104|49;Nebel passierbar;;;;;;;;;;;;;;;;;104;49
Auriganebel;105|40;Nebel passierbar;;;;;;;;;;;;;;;;;105;40
Auriganebel;105|41;Nebel passierbar;;;;;;;;;;;;;;;;;105;41
Auriganebel;105|42;Nebel passierbar;;;;;;;;;;;;;;;;;105;42
Auriganebel;105|43;Nebel passierbar;;;;;;;;;;;;;;;;;105;43
Auriganebel;105|44;Nebel passierbar;;;;;;;;;;;;;;;;;105;44
Auriganebel;105|45;Nebel passierbar;;;;;;;;;;;;;;;;;105;45
Auriganebel;105|46;Nebel passierbar;;;;;;;;;;;;;;;;;105;46
Auriganebel;105|47;Nebel passierbar;;;;;;;;;;;;;;;;;105;47
Auriganebel;105|48;Nebel passierbar;;;;;;;;;;;;;;;;;105;48
Auriganebel;105|49;Nebel passierbar;;;;;;;;;;;;;;;;;105;49
Auriganebel;105|50;Nebel passierbar;;;;;;;;;;;;;;;;;105;50
Auriganebel;106|40;Nebel passierbar;;;;;;;;;;;;;;;;;106;40
Auriganebel;106|41;Nebel passierbar;;;;;;;;;;;;;;;;;106;41
Auriganebel;106|42;Nebel passierbar;;;;;;;;;;;;;;;;;106;42
Auriganebel;106|43;Nebel passierbar;;;;;;;;;;;;;;;;;106;43
Auriganebel;106|44;Nebel passierbar;;;;;;;;;;;;;;;;;106;44
Auriganebel;106|45;Nebel passierbar;;;;;;;;;;;;;;;;;106;45
Auriganebel;106|46;Nebel passierbar;;;;;;;;;;;;;;;;;106;46
Auriganebel;106|47;Nebel passierbar;;;;;;;;;;;;;;;;;106;47
Auriganebel;106|48;Nebel passierbar;;;;;;;;;;;;;;;;;106;48
Auriganebel;106|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;106;49
Auriganebel;106|50;Nebel passierbar;;;;;;;;;;;;;;;;;106;50
Auriganebel;107|40;Nebel passierbar;;;;;;;;;;;;;;;;;107;40
Auriganebel;107|41;Nebel passierbar;;;;;;;;;;;;;;;;;107;41
Auriganebel;107|42;Nebel passierbar;;;;;;;;;;;;;;;;;107;42
Auriganebel;107|43;Nebel passierbar;;;;;;;;;;;;;;;;;107;43
Auriganebel;107|44;Nebel passierbar;;;;;;;;;;;;;;;;;107;44
Auriganebel;107|45;Nebel passierbar;;;;;;;;;;;;;;;;;107;45
Auriganebel;107|46;Nebel passierbar;;;;;;;;;;;;;;;;;107;46
Auriganebel;107|47;Nebel passierbar;;;;;;;;;;;;;;;;;107;47
Auriganebel;107|48;Nebel passierbar;;;;;;;;;;;;;;;;;107;48
Auriganebel;107|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;107;49
Auriganebel;107|50;Nebel passierbar;;;;;;;;;;;;;;;;;107;50
Auriganebel;107|51;Nebel passierbar;;;;;;;;;;;;;;;;;107;51
Auriganebel;107|53;Nebel passierbar;;;;;;;;;;;;;;;;;107;53
Auriganebel;107|54;Nebel passierbar;;;;;;;;;;;;;;;;;107;54
Auriganebel;107|55;Nebel passierbar;;;;;;;;;;;;;;;;;107;55
Auriganebel;108|41;Nebel passierbar;;;;;;;;;;;;;;;;;108;41
Auriganebel;108|42;Nebel passierbar;;;;;;;;;;;;;;;;;108;42
Auriganebel;108|43;Nebel passierbar;;;;;;;;;;;;;;;;;108;43
Auriganebel;108|44;Nebel passierbar;;;;;;;;;;;;;;;;;108;44
Auriganebel;108|45;Nebel passierbar;;;;;;;;;;;;;;;;;108;45
Auriganebel;108|46;Nebel passierbar;;;;;;;;;;;;;;;;;108;46
Auriganebel;108|47;Nebel passierbar;;;;;;;;;;;;;;;;;108;47
Auriganebel;108|48;Nebel passierbar;;;;;;;;;;;;;;;;;108;48
Auriganebel;108|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;108;49
Auriganebel;108|50;Nebel passierbar;;;;;;;;;;;;;;;;;108;50
Auriganebel;108|51;Nebel passierbar;;;;;;;;;;;;;;;;;108;51
Auriganebel;108|52;Nebel passierbar;;;;;;;;;;;;;;;;;108;52
Auriganebel;108|53;Nebel passierbar;;;;;;;;;;;;;;;;;108;53
Auriganebel;108|54;Nebel passierbar;;;;;;;;;;;;;;;;;108;54
Auriganebel;108|55;Nebel passierbar;;;;;;;;;;;;;;;;;108;55
Auriganebel;108|56;Nebel passierbar;;;;;;;;;;;;;;;;;108;56
Auriganebel;108|57;Nebel passierbar;;;;;;;;;;;;;;;;;108;57
Auriganebel;108|58;Nebel passierbar;;;;;;;;;;;;;;;;;108;58
Auriganebel;108|59;Nebel passierbar;;;;;;;;;;;;;;;;;108;59
Auriganebel;108|60;Nebel passierbar;;;;;;;;;;;;;;;;;108;60
Auriganebel;109|40;Nebel passierbar;;;;;;;;;;;;;;;;;109;40
Auriganebel;109|41;Nebel passierbar;;;;;;;;;;;;;;;;;109;41
Auriganebel;109|42;Nebel passierbar;;;;;;;;;;;;;;;;;109;42
Auriganebel;109|43;Nebel passierbar;;;;;;;;;;;;;;;;;109;43
Auriganebel;109|44;Nebel passierbar;;;;;;;;;;;;;;;;;109;44
Auriganebel;109|45;Nebel passierbar;;;;;;;;;;;;;;;;;109;45
Auriganebel;109|46;Nebel passierbar;;;;;;;;;;;;;;;;;109;46
Auriganebel;109|47;Nebel passierbar;;;;;;;;;;;;;;;;;109;47
Auriganebel;109|48;Nebel passierbar;;;;;;;;;;;;;;;;;109;48
Auriganebel;109|49;Nebel passierbar;;;;;;;;;;;;;;;;;109;49
Auriganebel;109|50;Nebel passierbar;;;;;;;;;;;;;;;;;109;50
Auriganebel;109|51;Nebel passierbar;;;;;;;;;;;;;;;;;109;51
Auriganebel;109|52;Nebel passierbar;;;;;;;;;;;;;;;;;109;52
Auriganebel;109|53;Nebel passierbar;;;;;;;;;;;;;;;;;109;53
Auriganebel;109|54;Nebel passierbar;;;;;;;;;;;;;;;;;109;54
Auriganebel;109|55;Nebel unpassierbar;;;;;;;;;;;;;;;;;109;55
Auriganebel;109|56;Nebel passierbar;;;;;;;;;;;;;;;;;109;56
Auriganebel;109|57;Nebel passierbar;;;;;;;;;;;;;;;;;109;57
Auriganebel;109|58;Nebel passierbar;;;;;;;;;;;;;;;;;109;58
Auriganebel;109|59;Nebel passierbar;;;;;;;;;;;;;;;;;109;59
Auriganebel;109|60;Nebel passierbar;;;;;;;;;;;;;;;;;109;60
Auriganebel;109|61;Nebel passierbar;;;;;;;;;;;;;;;;;109;61
Auriganebel;110|40;Nebel passierbar;;;;;;;;;;;;;;;;;110;40
Auriganebel;110|41;Nebel passierbar;;;;;;;;;;;;;;;;;110;41
Auriganebel;110|42;Nebel passierbar;;;;;;;;;;;;;;;;;110;42
Auriganebel;110|43;Nebel unpassierbar;;;;;;;;;;;;;;;;;110;43
Auriganebel;110|44;Nebel unpassierbar;;;;;;;;;;;;;;;;;110;44
Auriganebel;110|45;Nebel unpassierbar;;;;;;;;;;;;;;;;;110;45
Auriganebel;110|46;Nebel passierbar;;;;;;;;;;;;;;;;;110;46
Auriganebel;110|47;Nebel passierbar;;;;;;;;;;;;;;;;;110;47
Auriganebel;110|48;Nebel unpassierbar;;;;;;;;;;;;;;;;;110;48
Auriganebel;110|49;Nebel passierbar;;;;;;;;;;;;;;;;;110;49
Auriganebel;110|50;Nebel passierbar;;;;;;;;;;;;;;;;;110;50
Auriganebel;110|51;Nebel passierbar;;;;;;;;;;;;;;;;;110;51
Auriganebel;110|52;Nebel passierbar;;;;;;;;;;;;;;;;;110;52
Auriganebel;110|53;Nebel unpassierbar;;;;;;;;;;;;;;;;;110;53
Auriganebel;110|54;Nebel passierbar;;;;;;;;;;;;;;;;;110;54
Auriganebel;110|55;Nebel passierbar;;;;;;;;;;;;;;;;;110;55
Auriganebel;110|56;Nebel passierbar;;;;;;;;;;;;;;;;;110;56
Auriganebel;110|57;Nebel passierbar;;;;;;;;;;;;;;;;;110;57
Auriganebel;110|59;Nebel passierbar;;;;;;;;;;;;;;;;;110;59
Auriganebel;110|60;Nebel passierbar;;;;;;;;;;;;;;;;;110;60
Auriganebel;110|61;Nebel passierbar;;;;;;;;;;;;;;;;;110;61
Auriganebel;110|62;Nebel passierbar;;;;;;;;;;;;;;;;;110;62
Auriganebel;111|40;Nebel passierbar;;;;;;;;;;;;;;;;;111;40
Auriganebel;111|41;Nebel passierbar;;;;;;;;;;;;;;;;;111;41
Auriganebel;111|42;Nebel passierbar;;;;;;;;;;;;;;;;;111;42
Auriganebel;111|43;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;43
Auriganebel;111|44;Nebel passierbar;;;;;;;;;;;;;;;;;111;44
Auriganebel;111|45;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;45
Auriganebel;111|46;Nebel passierbar;;;;;;;;;;;;;;;;;111;46
Auriganebel;111|47;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;47
Auriganebel;111|48;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;48
Auriganebel;111|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;49
Auriganebel;111|50;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;50
Auriganebel;111|51;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;51
Auriganebel;111|52;Nebel unpassierbar;;;;;;;;;;;;;;;;;111;52
Auriganebel;111|53;Nebel passierbar;;;;;;;;;;;;;;;;;111;53
Auriganebel;111|54;Nebel passierbar;;;;;;;;;;;;;;;;;111;54
Auriganebel;111|55;Nebel passierbar;;;;;;;;;;;;;;;;;111;55
Auriganebel;111|56;Nebel passierbar;;;;;;;;;;;;;;;;;111;56
Auriganebel;111|57;Nebel passierbar;;;;;;;;;;;;;;;;;111;57
Auriganebel;111|58;Nebel passierbar;;;;;;;;;;;;;;;;;111;58
Auriganebel;111|59;Nebel passierbar;;;;;;;;;;;;;;;;;111;59
Auriganebel;111|60;Nebel passierbar;;;;;;;;;;;;;;;;;111;60
Auriganebel;111|61;Nebel passierbar;;;;;;;;;;;;;;;;;111;61
Auriganebel;111|62;Nebel passierbar;;;;;;;;;;;;;;;;;111;62
Auriganebel;111|63;Nebel passierbar;;;;;;;;;;;;;;;;;111;63
Auriganebel;111|66;Nebel passierbar;;;;;;;;;;;;;;;;;111;66
Auriganebel;111|67;Nebel passierbar;;;;;;;;;;;;;;;;;111;67
Auriganebel;111|68;Nebel passierbar;;;;;;;;;;;;;;;;;111;68
Auriganebel;112|40;Nebel passierbar;;;;;;;;;;;;;;;;;112;40
Auriganebel;112|41;Nebel passierbar;;;;;;;;;;;;;;;;;112;41
Auriganebel;112|42;Nebel passierbar;;;;;;;;;;;;;;;;;112;42
Auriganebel;112|43;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;43
Auriganebel;112|44;Nebel passierbar;;;;;;;;;;;;;;;;;112;44
Auriganebel;112|45;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;45
Auriganebel;112|46;Nebel passierbar;;;;;;;;;;;;;;;;;112;46
Auriganebel;112|47;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;47
Auriganebel;112|48;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;48
Auriganebel;112|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;49
Auriganebel;112|50;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;50
Auriganebel;112|51;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;51
Auriganebel;112|52;Nebel unpassierbar;;;;;;;;;;;;;;;;;112;52
Auriganebel;112|53;Nebel passierbar;;;;;;;;;;;;;;;;;112;53
Auriganebel;112|54;Nebel passierbar;;;;;;;;;;;;;;;;;112;54
Auriganebel;112|55;Nebel passierbar;;;;;;;;;;;;;;;;;112;55
Auriganebel;112|56;Nebel passierbar;;;;;;;;;;;;;;;;;112;56
Auriganebel;112|57;Nebel passierbar;;;;;;;;;;;;;;;;;112;57
Auriganebel;112|58;Nebel passierbar;;;;;;;;;;;;;;;;;112;58
Auriganebel;112|59;Nebel passierbar;;;;;;;;;;;;;;;;;112;59
Auriganebel;112|60;Nebel passierbar;;;;;;;;;;;;;;;;;112;60
Auriganebel;112|61;Nebel passierbar;;;;;;;;;;;;;;;;;112;61
Auriganebel;112|62;Nebel passierbar;;;;;;;;;;;;;;;;;112;62
Auriganebel;112|63;Nebel passierbar;;;;;;;;;;;;;;;;;112;63
Auriganebel;112|66;Nebel passierbar;;;;;;;;;;;;;;;;;112;66
Auriganebel;112|67;Nebel passierbar;;;;;;;;;;;;;;;;;112;67
Auriganebel;112|68;Nebel passierbar;;;;;;;;;;;;;;;;;112;68
Auriganebel;112|69;Nebel passierbar;;;;;;;;;;;;;;;;;112;69
Auriganebel;113|40;Nebel passierbar;;;;;;;;;;;;;;;;;113;40
Auriganebel;113|41;Nebel passierbar;;;;;;;;;;;;;;;;;113;41
Auriganebel;113|42;Nebel passierbar;;;;;;;;;;;;;;;;;113;42
Auriganebel;113|43;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;43
Auriganebel;113|44;Nebel passierbar;;;;;;;;;;;;;;;;;113;44
Auriganebel;113|45;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;45
Auriganebel;113|46;Nebel passierbar;;;;;;;;;;;;;;;;;113;46
Auriganebel;113|47;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;47
Auriganebel;113|48;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;48
Auriganebel;113|49;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;49
Auriganebel;113|50;Nebel unpassierbar;;;;;;;;;;;;;;;;;113;50
Auriganebel;113|51;Nebel passierbar;;;;;;;;;;;;;;;;;113;51
Auriganebel;113|52;Nebel passierbar;;;;;;;;;;;;;;;;;113;52
Auriganebel;113|53;Nebel passierbar;;;;;;;;;;;;;;;;;113;53
Auriganebel;113|54;Nebel passierbar;;;;;;;;;;;;;;;;;113;54
Auriganebel;113|55;Nebel passierbar;;;;;;;;;;;;;;;;;113;55
Auriganebel;113|56;Nebel passierbar;;;;;;;;;;;;;;;;;113;56
Auriganebel;113|57;Nebel passierbar;;;;;;;;;;;;;;;;;113;57
Auriganebel;113|58;Nebel passierbar;;;;;;;;;;;;;;;;;113;58
Auriganebel;113|59;Nebel passierbar;;;;;;;;;;;;;;;;;113;59
Auriganebel;113|60;Nebel passierbar;;;;;;;;;;;;;;;;;113;60
Auriganebel;113|61;Nebel passierbar;;;;;;;;;;;;;;;;;113;61
Auriganebel;113|62;Nebel passierbar;;;;;;;;;;;;;;;;;113;62
Auriganebel;113|63;Nebel passierbar;;;;;;;;;;;;;;;;;113;63
Auriganebel;113|64;Nebel passierbar;;;;;;;;;;;;;;;;;113;64
Auriganebel;113|65;Nebel passierbar;;;;;;;;;;;;;;;;;113;65
